train_loss,val_loss,train_mae,train_r2,val_mae,val_r2
0.031684960622539504,0.0328197352249514,7.48006297801708,0.24691620087819144,7.078694998588159,-0.12672984784484997
0.022815008270945257,0.025058106434616177,6.150546462600295,0.452374429958331,6.400366175758736,0.13849411899408348
0.019689298064255987,0.024031579833139072,5.5851135084364145,0.541090444370822,6.152989128252043,0.17441940296322933
0.018297836994965566,0.019995987556423202,5.235402704187342,0.5779314557369966,5.858037016004696,0.3127839952892044
0.013466468861127514,0.01967323057805047,4.483947757113803,0.6703985277197506,5.7601748694604,0.32420582351162375
0.012707318548994664,0.017751814430635986,4.293921384152707,0.6931525389181654,5.279774331451035,0.3898256373349014
0.01143491537246199,0.015807430457436676,4.0234731038411455,0.7267546363310908,5.052434153561404,0.4564485019053848
0.010493726992112307,0.01575335239370664,3.7944828672666806,0.7476405851965493,4.976091038596733,0.46075793287498634
0.008829131064836989,0.012763586233962666,3.4624231850563945,0.7831942684700584,4.236770248779531,0.5612236515837128
0.00856299374878179,0.01282952299736666,3.432658336742504,0.7924065410047427,4.477724053330655,0.5587717231176255
0.006535232187966809,0.011523965449834412,2.8746254439253707,0.8414980406176126,4.15852086802839,0.6039627572973947
0.005974472731437164,0.010831911695387327,2.730659792330172,0.8592860148272484,3.8123881480192243,0.6272790813252915
0.005413263110188014,0.010491621398338766,2.5633894503939976,0.8688118304354475,3.7733835573956784,0.639064718193705
0.0050767845552386216,0.010903977549098658,2.469481417910831,0.8783049533745282,3.863567814016205,0.6249420742659628
0.004820347084656699,0.009940327018160711,2.4607158172882353,0.8836843049765224,3.688823846529357,0.659122905607989
0.004456109550376316,0.008804548383605752,2.3296342436186186,0.8941465293422897,3.4230337811707305,0.6966962559660919
0.004457977467095693,0.008779304821721533,2.3064775048791466,0.8947483954324329,3.4999896589090453,0.6984203710910374
0.0039676802165322855,0.008176584093069489,2.201604833287878,0.9067886299401832,3.2823805813601563,0.7200954048942482
0.0040081289182737016,0.009618390111647772,2.1996059525406753,0.9038200091681386,3.549434975176105,0.6695591218022691
0.00348103876298521,0.008158453958899234,2.071951249039567,0.9181329394755159,3.1627079490053323,0.7187971823099826
0.0029752215598034494,0.007010598144860882,1.8269361483370579,0.9301474221887485,2.920789920172934,0.7586576368051788
0.0025981725509036757,0.00736732454970479,1.7527192715481594,0.937827471408744,3.003954153583098,0.7468880253772392
0.002492145409466315,0.007031960031864318,1.6982684903531462,0.9398736739833443,2.9009055138550393,0.7580042312630499
0.002491494330119,0.0067441350124268365,1.6691761555256428,0.9414048327360502,2.789472755849877,0.7671963183158631
0.0023139956041118345,0.006502156025927627,1.5992001599377699,0.9472119001831216,2.726515835002566,0.7758695949443598
0.0023149087050225842,0.006446842351138141,1.6397930156719218,0.9434892179228623,2.7780745485216007,0.7779506638050838
0.0022085320510197687,0.005955725611949509,1.5934360309406086,0.947531811700671,2.5700044989242334,0.7947200481059623
0.0021067330194281713,0.007080697503900437,1.5382926858438029,0.9494174429210457,2.89716971962642,0.7556905020266559
0.0019886408393086424,0.0067349237065310735,1.5340922473071217,0.9530291476495745,2.708965765067182,0.7678551330397803
0.0020235539711691893,0.0054333822018551555,1.5003204661876233,0.9521514204444103,2.5087881445541163,0.812536854882359
0.0017416327707433918,0.00526397843196085,1.3829920744108366,0.9593447269107583,2.431997251556426,0.8185910881285261
0.0016719194516568012,0.004827999199430148,1.3737353488131687,0.9614737443763799,2.30823738545208,0.833487326347205
0.0017317812578781075,0.005323539484489822,1.3195033062542523,0.9633598222188194,2.411831138456933,0.8162531053143227
0.001602169946955787,0.005357438677244566,1.3499161458516622,0.9611224181626706,2.3947870124428463,0.8155957727444426
0.0014483698977882625,0.004930048722378684,1.270256162076383,0.9650937904612334,2.307541981897711,0.8299347173044529
0.0014239977438710203,0.004739872829029055,1.2709945335044517,0.9664302952818115,2.2644854388937827,0.8363919427885417
0.0013265557567596095,0.005323341268001858,1.2623943844357053,0.9676709569509591,2.3958012785164926,0.8166008137875053
0.0013878935377490316,0.004713391133753414,1.2428045145670572,0.966700617359056,2.25549630083566,0.8373518702713654
0.0012758995760907598,0.004611915372537844,1.2093645827834671,0.9696728204905265,2.19999077546837,0.8406957001686022
0.0013071133198397846,0.004695981162402666,1.217831004374736,0.9686680172385177,2.2546432231276454,0.8381704913794081
0.0012327151411685752,0.004541431158555277,1.1647346340786586,0.9704871169199161,2.1604690460146445,0.8437219595406958
0.0011222413980992126,0.004327729714780368,1.127117242669916,0.9738694580686775,2.12734380166881,0.8506071530599513
0.0011818790046288453,0.0043757086986619415,1.1476852907289614,0.9722026534068497,2.1379337494013746,0.848880952351475
0.0011392139117873295,0.004419501331126826,1.136916262881534,0.9728555509311537,2.1404086359410646,0.8474705854150267
0.0011892362168051643,0.004455242281299875,1.123301678448468,0.9736213831418983,2.1365732839769405,0.8465088089717321
0.0011067959623951608,0.004316984693463327,1.1109491379196579,0.9750981658767433,2.11970169697669,0.8513897494977393
0.001133703587368799,0.00423568535144582,1.1379596387158644,0.972832717752838,2.096947648912296,0.854100662345801
0.001020388173175805,0.0042265643803120565,1.0879405542322107,0.9756212634543862,2.065457300997834,0.8542894491134143
0.0011140385803496394,0.00419784536246549,1.1036971317325626,0.974212466097738,2.0835437976203206,0.8553564454219298
0.0010950756588069196,0.004419920736726261,1.1061371811875351,0.97468516517689,2.119624109478895,0.8475908211679762
